mr,ref
"give_opinion(name[Super Mario World], release_year[1990], developer[Nintendo EAD], rating[excellent])","1990 was the year I first started gaming and I'll always have a soft spot for games from that year. And by far my favorite developer from that time was Nintendo EAD, which is why Super Mario World is possibly my favorite game ever."
"give_opinion(name[Super Mario World], release_year[1990], developer[Nintendo EAD], rating[excellent])","Super Mario World is Nintendo EAD's effort to create pure fun in physical form, experimentation which took decades and finally culminated in a great success in 1990."
"give_opinion(name[The Elder Scrolls Online], developer[ZeniMax Online Studios], rating[average], genres[MMORPG])","I like the style of games made by ZeniMax Online Studios, but MMORPGs are so demanding to play. That's why my opinion on The Elder Scrolls Online is that I could take it or leave it, it's average I guess."
"give_opinion(name[The Elder Scrolls Online], developer[ZeniMax Online Studios], rating[average], genres[MMORPG])","I don't think The Elder Scrolls Online is anything great, but I didn't hate it either. On the one hand, it's an MMORPG, which is a genre I tend to enjoy, but on the other hand, it's made by ZeniMax Online Studios which is a developer I dislike."
"give_opinion(name[The Elder Scrolls Online], developer[ZeniMax Online Studios], rating[average], genres[MMORPG])",I think The Elder Scrolls Online is okay. I normally really enjoy MMORPGs but I don't think ZeniMax Online Studios really knows what they're doing with that genre.
"give_opinion(name[The Elder Scrolls Online], esrb[M (for Mature)], rating[average], available_on_steam[yes])","I think that The Elder Scrolls Online was so-so. I like the convenience of it being on Steam, but its M rating means the content can get somewhat off-putting."
"give_opinion(name[The Elder Scrolls Online], esrb[M (for Mature)], rating[average], available_on_steam[yes])","I liked the convenience of The Elder Scrolls Online being on Steam, but the M rating turned me off a bit and ultimately made the experience rather mediocre."
"give_opinion(name[The Elder Scrolls Online], esrb[M (for Mature)], rating[average], available_on_steam[yes])","I picked up the M rated The Elder Scrolls Online on Steam, as I figured I'd love it, but it was ultimately nothing more than average."
"give_opinion(name[The Elder Scrolls Online], rating[average], genres[MMORPG], player_perspective[first person])","The Elder Scrolls Online is an okay first person MMORPG, I just wish it lived up to the series' legacy better."
"give_opinion(name[The Elder Scrolls Online], rating[average], genres[MMORPG], player_perspective[first person])","I think The Elder Scrolls Online is just about average. The MMORPG gameplay is fun, but it's held back by the first person perspective."
"give_opinion(name[The Elder Scrolls Online], rating[average], genres[MMORPG], player_perspective[first person])","The Elder Scrolls Online doesn't really stand out from it's peers in either a good or a bad way. I normally like MMORPGs, but the first person perspective was the wrong choice for the game, I would say."
"give_opinion(name[The Elder Scrolls Online], rating[average], player_perspective[first person], has_mac_release[yes])","The Elder Scrolls Online didn't impress me with its first person perspective, though launching it on Mac too was quite thoughtful. Anyway, it's not the best, but it's not bad either."
"give_opinion(name[The Elder Scrolls Online], rating[average], player_perspective[first person], has_mac_release[yes])","I thought The Elder Scrolls Online was quite okay. I love that it got a Mac release, but the first person perspective just made it mediocre in my view."
"give_opinion(name[The Elder Scrolls Online], rating[average], player_perspective[first person], has_mac_release[yes])","The Elder Scrolls Online was not terribly bad, but that's just because I have a thing for first person games on Mac."
"give_opinion(name[The Elder Scrolls Online], rating[average], player_perspective[first person], platforms[PC])",I was kind of underwhelmed with The Elder Scrolls Online. I guess that's what happens when you take a traditionally single-player first person RPG series and make a PC MMORPG out of it.
"give_opinion(name[The Elder Scrolls Online], rating[average], player_perspective[first person], platforms[PC])","I think The Elder Scrolls Online is okay, but nothing special. First person games like it can be fun, but it's on PC, so of course it's full of bugs."
"give_opinion(name[The Elder Scrolls Online], rating[average], player_perspective[first person], platforms[PC])","I know most people really like The Elder Scrolls Online, but I thought it was just OK. First person games on the PC are not my favorite."
"give_opinion(name[The Elder Scrolls V: Skyrim], developer[Bethesda Game Studios], rating[good], has_multiplayer[no])","The Elder Scrolls V: Skyrim is a really good game, like, just so good. Bethesda Game Studios has basically one trick and one trick only, and that's great single-player games."
"give_opinion(name[The Elder Scrolls V: Skyrim], developer[Bethesda Game Studios], rating[good], has_multiplayer[no])","Bethesda Game Studios did a good job with The Elder Scrolls V: Skyrim, the single-player campaign is so much fun."
"give_opinion(name[The Elder Scrolls V: Skyrim], developer[Bethesda Game Studios], rating[good], has_multiplayer[no])","I think that Bethesda Game Studios sometimes has troubles as a developer, but as long as they don't try to include multiplayer in a game they'll make a solid product. That's why The Elder Scrolls V: Skyrim was a good game."
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], has_linux_release[yes], has_mac_release[yes])","It's always nice to see a game that gives players options on where to play it, so I liked the The Elder Scrolls V: Skyrim, since it got released for both Mac and Linux."
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], has_linux_release[yes], has_mac_release[yes])","The Elder Scrolls V: Skyrim is predictably a good game. And of course, it's on Linux and Mac, as legally, any device must be able to run Skyrim, per the word of Todd."
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], has_linux_release[yes], has_mac_release[yes])",I was quite impressed that The Elder Scrolls V: Skyrim runs smoothly on both Mac and Linux.
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], platforms[PC], available_on_steam[yes])",I like The Elder Scrolls V: Skyrim. It's one of the better games for the PC available on Steam.
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], platforms[PC], available_on_steam[yes])",I had fun playing The Elder Scrolls V: Skyrim. I generally like playing games from Steam on my PC.
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], platforms[PC], available_on_steam[yes])","I really enjoyed playing The Elder Scrolls V: Skyrim. A fun PC game, and on Steam to boot!"
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], player_perspective[first person], available_on_steam[yes])","I really enjoy The Elder Scrolls V: Skyrim, that first person perspective was solid, and I do prefer getting things on Steam, as opposed to other retailers, because hey, it's nice and cheap usually."
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], player_perspective[first person], available_on_steam[yes])",The Elder Scrolls V: Skyrim is a good game in my view. I enjoyed the first person perspective and it being on Steam was a nice convenience.
"give_opinion(name[The Elder Scrolls V: Skyrim], rating[good], player_perspective[first person], available_on_steam[yes])","The Elder Scrolls V: Skyrim is pretty good. I enjoy the first person perspective in it, and I appreciate the game's availability on Steam."
"give_opinion(name[The Elder Scrolls V: Skyrim], release_year[2011], esrb[M (for Mature)], rating[good])","Oh man, The Elder Scrolls V: Skyrim was one good game. I can't believe it came out way back in 2011, and I'm honestly surprised it got an M rating since most of what I've seen in it is pretty tame, but then again with such a massive game there's definitely tons of stuff I've never even seen."
"give_opinion(name[The Elder Scrolls V: Skyrim], release_year[2011], esrb[M (for Mature)], rating[good])",The Elder Scrolls V: Skyrim felt way ahead of its time for being released in 2011. I really enjoyed the freedom that it had due to the Mature rating.
"give_opinion(name[The Elder Scrolls V: Skyrim], release_year[2011], esrb[M (for Mature)], rating[good])","I know The Elder Scrolls V: Skyrim is an M rated game from 2011, but it's my favorite game from that year."
"give_opinion(name[The Last of Us], developer[Naughty Dog], esrb[M (for Mature)], rating[excellent])",I think The Last of Us is a great game. It's one of the outstanding M rated games released by Naughty Dog.
"give_opinion(name[The Last of Us], developer[Naughty Dog], esrb[M (for Mature)], rating[excellent])","Naughty Dog did an amazing job with The Last of Us, and they really made the most of that M rating."
"give_opinion(name[The Last of Us], developer[Naughty Dog], esrb[M (for Mature)], rating[excellent])","Naughty Dog is a great developer, especially when they're working within the freedom of an M rating, and this made The Last of Us an excellent game."
"give_opinion(name[The Last of Us], rating[excellent], genres[action-adventure, shooter], platforms[PlayStation])",The Last of Us is simply awesome! I've always loved to play action-adventure shooter games on the PlayStation.
"give_opinion(name[The Last of Us], rating[excellent], genres[action-adventure, shooter], platforms[PlayStation])","The Last of Us is downright excellent. Truly a unique exclusive on PlayStation, offering up a unique story in the shell of the generic action adventure shooter."
"give_opinion(name[The Last of Us], rating[excellent], genres[action-adventure, shooter], platforms[PlayStation])","The Last of Us is one of the best games I've played. I just loved the action-adventure shooter gameplay, and it's for the PlayStation which is by far my favorite platform."
"give_opinion(name[The Last of Us], rating[excellent], player_perspective[third person], has_multiplayer[yes])",The Last of Us is simply incomparable! I've always loved third person perspective multiplayer games.
"give_opinion(name[The Last of Us], rating[excellent], player_perspective[third person], has_multiplayer[yes])",I loved The Last of Us. Third person multiplayer games are always super fun.
"give_opinion(name[The Last of Us], rating[excellent], player_perspective[third person], has_multiplayer[yes])","The Last of Us is truly a masterpiece. Just an amazing third person game, made even better by a great multiplayer component."
"give_opinion(name[The Last of Us], rating[excellent], player_perspective[third person], platforms[PlayStation])",The Last of Us is a downright amazing third person exclusive for the PlayStation.
"give_opinion(name[The Last of Us], rating[excellent], player_perspective[third person], platforms[PlayStation])","The Last of Us was a truly excellent game. I loved how the third person perspective enhanced the experience, and it being for the PlayStation was an added bonus."
"give_opinion(name[The Last of Us], rating[excellent], player_perspective[third person], platforms[PlayStation])","The Last of Us is a great game, no doubt about it! I just can't get enough of third person perspective games on the PlayStation."
"give_opinion(name[The Last of Us], release_year[2013], developer[Naughty Dog], rating[excellent])","The Last of Us is absolutely superb! Naughty Dog had a banner year in 2013, and The Last of Us is one of the reasons why!"
"give_opinion(name[The Last of Us], release_year[2013], developer[Naughty Dog], rating[excellent])","2013 was the year Naughty Dog really came into their own as a masterful developer, so it's no surprise that I really love The Last of Us."
"give_opinion(name[The Last of Us], release_year[2013], developer[Naughty Dog], rating[excellent])","Naughty Dog's The Last of Us is, as I'm sure you've heard, simply amazing, especially for a 2013 game."
"give_opinion(name[The Room], developer[Fireproof Games], rating[excellent], has_linux_release[yes])","I still can't believe how much I fell in love with The Room. Fireproof Games always makes such awesome games, and it having a Linux release too just made it even better from my perspective."
"give_opinion(name[The Room], developer[Fireproof Games], rating[excellent], has_linux_release[yes])",The Room is a fantastic game. Props to Fireproof Games for porting it to Linux too.
"give_opinion(name[The Room], developer[Fireproof Games], rating[excellent], has_linux_release[yes])","I always love playing games on Linux, and Fireproof Games is one of the best developers out there, so The Room was like a match made in heaven for me. An absolutely amazing game."
"give_opinion(name[The Room], developer[Fireproof Games], rating[excellent], player_perspective[first person])","The Room was really, really excellent. Fireproof Games is a spectacular developer and I enjoyed the first person perspective."
"give_opinion(name[The Room], developer[Fireproof Games], rating[excellent], player_perspective[first person])",Fireproof Games' The Room is an amazing first person game.
"give_opinion(name[The Room], developer[Fireproof Games], rating[excellent], player_perspective[first person])","The Room totally blew me away with how good it was. I knew Fireproof Games was an amazing developer, but was shocked by how much the first person perspective added to the experience."
"give_opinion(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], available_on_steam[yes])","I absolutely adore indie point-and-click puzzle games, and love the convenience of Steam, so for me The Room was a match made in heaven."
"give_opinion(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], available_on_steam[yes])","I love indie point-and-click puzzle games that let me show off on Steam, and so I found The Room to be an amazing experience."
"give_opinion(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], available_on_steam[yes])",The Room was just incredible. Indie point-and-click puzzle games are really flourishing on Steam.
"give_opinion(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], player_perspective[first person])","Man, I loved The Room. Such an innovative first person puzzle game. I know the indie scene has been particularly enamored with point-and-click games as of late, but trust me when I say this one stands head and shoulder above the rest."
"give_opinion(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], player_perspective[first person])",The Room was absolutely amazing. Indie first person point-and-click puzzle games like that are my favorite.
"give_opinion(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], player_perspective[first person])","I thought that a first person perspective would be a bad fit for an indie point-and-click puzzle game, but in The Room it instead just added to the unique experience and made it one of the best games I've ever played."
"give_opinion(name[The Room], release_year[2012], rating[excellent], genres[indie, point-and-click, puzzle])",The Room is a downright amazing indie game. 2012 was a great year for point-and-click puzzle games.
"give_opinion(name[The Room], release_year[2012], rating[excellent], genres[indie, point-and-click, puzzle])","The Room is one of the best games I've ever played. I find that 2012 is definitely my favorite year for gaming, and indie point-and-click puzzle games are really, really fun."
"give_opinion(name[The Room], release_year[2012], rating[excellent], genres[indie, point-and-click, puzzle])","I think The Room is excellent. 2012 was an awesome year for video games, and indie point-and-click puzzle games is my favorite type of games."
"give_opinion(name[The Wolf Among Us], developer[Telltale Games], rating[good], genres[adventure, point-and-click])","Telltale Games' point-and-click adventures are generally fun to play, so I liked The Wolf Among Us."
"give_opinion(name[The Wolf Among Us], developer[Telltale Games], rating[good], genres[adventure, point-and-click])",The Wolf Among Us is a pretty good point-and-click adventure game for a developer like Telltale Games.
"give_opinion(name[The Wolf Among Us], developer[Telltale Games], rating[good], genres[adventure, point-and-click])","Point-and-click adventure games can be fun if made by a good developer. And Telltale Games fortunately is such a developer, so I quite enjoyed playing The Wolf Among Us."
"give_opinion(name[The Wolf Among Us], developer[Telltale Games], rating[good], platforms[PC])",The Wolf Among Us is another good PC game from Telltale Games.
"give_opinion(name[The Wolf Among Us], developer[Telltale Games], rating[good], platforms[PC])","I had fun playing The Wolf Among Us. Altogether, I like playing Telltale Games on PC."
"give_opinion(name[The Wolf Among Us], developer[Telltale Games], rating[good], platforms[PC])",I thought The Wolf Among Us was pretty good. The developer Telltale Games just knows how to make a quality PC game.
"give_opinion(name[The Wolf Among Us], esrb[M (for Mature)], rating[good], has_multiplayer[no])",I enjoyed The Wolf Among Us. It's omission of multiplayer and the M rating meant it was able to really focus on the single-player elements I enjoy in my games.
"give_opinion(name[The Wolf Among Us], esrb[M (for Mature)], rating[good], has_multiplayer[no])","I enjoy single-player games that have an M rating so that they can explore a lot of mature and complicated themes, which is why I think The Wolf Among Us is a good game."
"give_opinion(name[The Wolf Among Us], esrb[M (for Mature)], rating[good], has_multiplayer[no])","The Wolf Among Us was pretty good, especially for a single-player only game. I was surprised that the game earned an M rating at first, but after playing I see why."
"give_opinion(name[The Wolf Among Us], rating[good], genres[adventure, point-and-click], available_on_steam[yes])","The Wolf Among Us is a pretty fun game. I've always enjoyed point-and-click adventure games like it, and it being available on Steam is a nice bonus."
"give_opinion(name[The Wolf Among Us], rating[good], genres[adventure, point-and-click], available_on_steam[yes])",The Wolf Among Us is a good game you can find on Steam. It's part of the renaissance of the point-and-click adventure genre.
"give_opinion(name[The Wolf Among Us], rating[good], genres[adventure, point-and-click], available_on_steam[yes])","I thought The Wolf Among Us was pretty good. Point-and-click adventures are a classic genre, and it being on Steam made it convenient."
"give_opinion(name[The Wolf Among Us], rating[good], genres[adventure, point-and-click], player_perspective[third person])","I was a fan of The Wolf Among Us. It's a solid third person point-and-click adventure game, a genre whose absence I really started to feel as the years progressed. Pretty happy it came back."
"give_opinion(name[The Wolf Among Us], rating[good], genres[adventure, point-and-click], player_perspective[third person])","The Wolf Among Us is a fun game to play. Point-and-click adventure games have always been a favorite of mine, especially with a third person perspective."
"give_opinion(name[The Wolf Among Us], rating[good], genres[adventure, point-and-click], player_perspective[third person])","I usually enjoy third person point-and-click adventure games, so I thought that The Wolf Among Us was fun."
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], developer[Ubisoft Montreal], rating[good], player_perspective[first person])",Ubisoft Montreal outdid themselves when they made Tom Clancy's Splinter Cell: Chaos Theory. From the first person perspective it looks so realistic.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], developer[Ubisoft Montreal], rating[good], player_perspective[first person])","I'm a fan of Tom Clancy's Splinter Cell: Chaos Theory. Most of the time, I enjoy Ubisoft Montreal's first person games."
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], developer[Ubisoft Montreal], rating[good], player_perspective[first person])",Tom Clancy's Splinter Cell: Chaos Theory was a solid first person game. I tend to like most releases from Ubisoft Montreal.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], esrb[M (for Mature)], rating[good], genres[action, tactical])",I thought that Tom Clancy's Splinter Cell: Chaos Theory was a pretty fun game. I like tactical action games like it and the M rating meant it didn't need to hold back with its content.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], esrb[M (for Mature)], rating[good], genres[action, tactical])",Tom Clancy's Splinter Cell: Chaos Theory is a solid addition to any gamer's collection. Planning out the defeat of my enemies is always refreshing in this gritty M rated tactical action game.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], esrb[M (for Mature)], rating[good], genres[action, tactical])","Tom Clancy's Splinter Cell: Chaos Theory is, predictably, an M rated tactical action game. But it works, it's a good game!"
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], rating[good], genres[action, tactical], has_multiplayer[yes])",My friends and I enjoy teaming up in Tom Clancy's Splinter Cell: Chaos Theory. We like to group up in multiplayer when playing this tactical action game.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], rating[good], genres[action, tactical], has_multiplayer[yes])",I'm pretty into Tom Clancy's Splinter Cell: Chaos Theory. I've always been a fan of multiplayer tactical action games.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], rating[good], genres[action, tactical], has_multiplayer[yes])",Tom Clancy's Splinter Cell: Chaos Theory was pretty good. I like tactical action games that I can play with my friends.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], rating[good], has_multiplayer[yes], platforms[PlayStation])",I really enjoyed the multiplayer on Tom Clancy's Splinter Cell: Chaos Theory. I have good memories playing it on my PlayStation.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], rating[good], has_multiplayer[yes], platforms[PlayStation])",Tom Clancy's Splinter Cell: Chaos Theory is one of the better PlayStation games. I really enjoy destroying my friends in an online multiplayer.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], rating[good], has_multiplayer[yes], platforms[PlayStation])",Tom Clancy's Splinter Cell: Chaos Theory had one of the better multiplayer modes among PlayStation games.
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], release_year[2005], rating[good], platforms[PlayStation])","2005 was no extraordinary year for games, but I play games on the PlayStation, so I thought that Tom Clancy's Splinter Cell: Chaos Theory was pretty fun."
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], release_year[2005], rating[good], platforms[PlayStation])","Tom Clancy's Splinter Cell: Chaos Theory is pretty cool. This 2005 PlayStation game may not be the newest, but it's still a blast to play."
"give_opinion(name[Tom Clancy's Splinter Cell: Chaos Theory], release_year[2005], rating[good], platforms[PlayStation])","Tom Clancy's Splinter Cell: Chaos Theory came out in 2005 but, hell, it feels like it would fit right in today with modern AAA games with how well it has aged. A solid game when it came out on PlayStation, and a solid game today."
"give_opinion(name[Tom Clancy's The Division], developer[Massive Entertainment], rating[average], genres[role-playing, shooter, tactical])","Tom Clancy's The Division follows the strange trend of first person tactical shooter RPGs with a GAAS component. It's clear Massive Entertainment just wanted to tag along with the fad, it shows in the quality of the game."
"give_opinion(name[Tom Clancy's The Division], developer[Massive Entertainment], rating[average], genres[role-playing, shooter, tactical])","I'd say that Tom Clancy's The Division is of average quality. I like tactical shooters with role-playing elements, but Massive Entertainment isn't a great developer and kind of wasted the potential."
"give_opinion(name[Tom Clancy's The Division], developer[Massive Entertainment], rating[average], genres[role-playing, shooter, tactical])","Tactical role-playing shooters, like Tom Clancy's The Division from Massive Entertainment, rarely entertain me for an extended period of time."
"give_opinion(name[Tom Clancy's The Division], developer[Massive Entertainment], rating[average], platforms[Xbox])","Tom Clancy's The Division was a pretty underwhelming Xbox game, mediocre overall, but that doesn't feel much like Massive Entertainment's fault."
"give_opinion(name[Tom Clancy's The Division], developer[Massive Entertainment], rating[average], platforms[Xbox])","Tom Clancy's The Division felt a bit lackluster, but I think that Massive Entertainment games are still somewhat enjoyable on Xbox."
"give_opinion(name[Tom Clancy's The Division], developer[Massive Entertainment], rating[average], platforms[Xbox])",I'm so-so about Tom Clancy's The Division. Massive Entertainment has not been doing a great job with their Xbox games in my experience.
"give_opinion(name[Tom Clancy's The Division], esrb[M (for Mature)], rating[average], platforms[Xbox])",I'm so-so on M-rated Xbox games like Tom Clancy's The Division.
"give_opinion(name[Tom Clancy's The Division], esrb[M (for Mature)], rating[average], platforms[Xbox])","I sort of liked Tom Clancy's The Division. I mean, it was okay, but I'm not that into M rated Xbox games."
"give_opinion(name[Tom Clancy's The Division], esrb[M (for Mature)], rating[average], platforms[Xbox])","Tom Clancy's The Division is a so-so game. It's on the Xbox which is a platform I like, but the M rating felt forced."
"give_opinion(name[Tom Clancy's The Division], release_year[2016], rating[average], has_multiplayer[yes])","Normally I'm not into games like Tom Clancy's The Division, but this 2016 game is okay because it has multiplayer."
"give_opinion(name[Tom Clancy's The Division], release_year[2016], rating[average], has_multiplayer[yes])","Tom Clancy's The Division is merely OK, just like most 2016 games that rely on multiplayer."
"give_opinion(name[Tom Clancy's The Division], release_year[2016], rating[average], has_multiplayer[yes])","Tom Clancy's The Division is an all-around average multiplayer game from 2016, I would say."
"give_opinion(name[Tom Clancy's The Division], release_year[2016], rating[average], player_perspective[third person])",Tom Clancy's The Division is an average game. I'm not really that thrilled about third person games from 2016.
"give_opinion(name[Tom Clancy's The Division], release_year[2016], rating[average], player_perspective[third person])","Tom Clancy's The Division was a thoroughly average game. It came out in 2016, which was a pretty good year for games, but the third person perspective was jarring and held it back some."
"give_opinion(name[Tom Clancy's The Division], release_year[2016], rating[average], player_perspective[third person])",Tom Clancy's The Division is an all-around average third person game that I legitimately forget came out in 2016 sometimes.
"give_opinion(name[Tomb Raider: The Angel of Darkness], developer[Core Design], rating[poor], has_multiplayer[no])",Core Design really screwed up the release of Tomb Raider: The Angel of Darkness due to their lack of multiplayer.
"give_opinion(name[Tomb Raider: The Angel of Darkness], developer[Core Design], rating[poor], has_multiplayer[no])",Tomb Raider: The Angel of Darkness was a pretty poor single-player game from Core Design.
"give_opinion(name[Tomb Raider: The Angel of Darkness], developer[Core Design], rating[poor], has_multiplayer[no])","Core Design is a developer that is terrible at doing anything other than maybe multiplayer. Unfortunately, Tomb Raider: The Angel of Darkness is a single-player only game, so of course it was really bad."
"give_opinion(name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], rating[poor], platforms[PC])","Tomb Raider: The Angel of Darkness is a T rated PC game that, unfortunately was pretty poor in quality."
"give_opinion(name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], rating[poor], platforms[PC])","I think that the PC is usually a fine platform for playing video games, but Tomb Raider: The Angel of Darkness's T rating just neutered any impact it could have had and made for a very poor experience."
"give_opinion(name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], rating[poor], platforms[PC])","I usually enjoy PC games for their increased content maturity level, but the teen rated Tomb Raider: The Angel of Darkness should have been made M (for Mature) and I would've enjoyed it way more."
"give_opinion(name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure, shooter], available_on_steam[yes])","I like how Tomb Raider: The Angel of Darkness is now available on Steam, but it does not compare well to other action-adventure shooters on there."
"give_opinion(name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure, shooter], available_on_steam[yes])","I don't really like games that blend the action-adventure and shooter genres together, and I also think that Steam is obnoxious, so I just really hated Tomb Raider: The Angel of Darkness."
"give_opinion(name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure, shooter], available_on_steam[yes])","Tomb Raider: The Angel of Darkness is an overall poor action-adventure shooter, which shouldn't have even been released on Steam."
"give_opinion(name[Tomb Raider: The Angel of Darkness], release_year[2003], developer[Core Design], rating[poor])",Core Design really rushed their release of Tomb Raider: The Angel of Darkness in 2003. It could have been delayed a year and used better technology. Then I would have probably enjoyed it.
"give_opinion(name[Tomb Raider: The Angel of Darkness], release_year[2003], developer[Core Design], rating[poor])","Core Design's Tomb Raider: The Angel of Darkness launched in 2003, and frankly, I was underwhelmed by the experience of playing it."
"give_opinion(name[Tomb Raider: The Angel of Darkness], release_year[2003], developer[Core Design], rating[poor])","Tomb Raider: The Angel of Darkness is, sadly, a very bad game. No one releasing games in 2003 seemed to have any idea what they were doing, and Core Design is a really bad developer in my opinion."
"give_opinion(name[Tomb Raider: The Angel of Darkness], release_year[2003], rating[poor], player_perspective[third person])","I don't really like playing games with a third person perspective, especially if they were released back in 2003 because it seemed no one knew how to deal with the camera that year. Tomb Raider: The Angel of Darkness is the perfect example of such a game and so, naturally, it's terrible."
"give_opinion(name[Tomb Raider: The Angel of Darkness], release_year[2003], rating[poor], player_perspective[third person])","I really didn't enjoy Tomb Raider: The Angel of Darkness, sure, I may have been just a kid in 2003, but I still could tell this third person game was a cut below the rest."
"give_opinion(name[Tomb Raider: The Angel of Darkness], release_year[2003], rating[poor], player_perspective[third person])","I know that Tomb Raider: The Angel of Darkness was released in 2003, but that third person perspective really frustrated me."
"give_opinion(name[Tomb Raider: The Last Revelation], developer[Core Design], rating[good], has_multiplayer[no])",Tomb Raider: The Last Revelation is a fun game. Core Design is a good developer and the lack of multiplayer means you can tell the single-player experience was focused on.
"give_opinion(name[Tomb Raider: The Last Revelation], developer[Core Design], rating[good], has_multiplayer[no])","Tomb Raider: The Last Revelation works pretty well as a game, it doesn't have multiplayer but then again it doesn't need it. Core Design's quality speaks for itself."
"give_opinion(name[Tomb Raider: The Last Revelation], developer[Core Design], rating[good], has_multiplayer[no])",I thought Tomb Raider: The Last Revelation was pretty good. I like games by Core Design that I can play by myself in a solid single-player campaign.
"give_opinion(name[Tomb Raider: The Last Revelation], developer[Core Design], rating[good], platforms[PlayStation])","Tomb Raider: The Last Revelation is a good game. Core Design can be a shaky developer, but fortunately they know how to make a solid game on the PlayStation at least."
"give_opinion(name[Tomb Raider: The Last Revelation], developer[Core Design], rating[good], platforms[PlayStation])",Tomb Raider: The Last Revelation is a good PlayStation game coming from the great Core Design.
"give_opinion(name[Tomb Raider: The Last Revelation], developer[Core Design], rating[good], platforms[PlayStation])","I enjoyed playing Tomb Raider: The Last Revelation. Core Design is a good developer and they know how to take advantage of the PlayStation, which is my favorite system."
"give_opinion(name[Tomb Raider: The Last Revelation], esrb[T (for Teen)], rating[good], platforms[PlayStation])",I like Tomb Raider: The Last Revelation. It's on PlayStation which is my favorite system and the T rating means it's got a nice balance between being family-friendly and dealing with mature themes.
"give_opinion(name[Tomb Raider: The Last Revelation], esrb[T (for Teen)], rating[good], platforms[PlayStation])","I like PlayStation games that go for a T rating to balance being family friendly and having mature themes, so I enjoyed Tomb Raider: The Last Revelation."
"give_opinion(name[Tomb Raider: The Last Revelation], esrb[T (for Teen)], rating[good], platforms[PlayStation])",Tomb Raider: The Last Revelation was a surprisingly good game when I picked it up for the PlayStation. It definitely pushed that T rating though.
"give_opinion(name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure, puzzle, shooter], player_perspective[third person])",I thought that Tomb Raider: The Last Revelation was pretty good. I tend to enjoy third person action-adventure shooters that have lots of puzzles.
"give_opinion(name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure, puzzle, shooter], player_perspective[third person])","Tomb Raider: The Last Revelation was fun. The third person perspective is convenient, and it did a decent job blending the action-adventure, puzzle, and shooter elements together."
"give_opinion(name[Tomb Raider: The Last Revelation], rating[good], genres[action-adventure, puzzle, shooter], player_perspective[third person])",Tomb Raider: The Last Revelation takes full advantage of its third person perspective to make a really good action-adventure shooter puzzle game.
"give_opinion(name[Tomb Raider: The Last Revelation], rating[good], player_perspective[third person], platforms[PlayStation])","When I picked up Tomb Raider: The Last Revelation for my PlayStation, I was doubtful, mosly because of its third person perspective. But by the end I really enjoyed this game."
"give_opinion(name[Tomb Raider: The Last Revelation], rating[good], player_perspective[third person], platforms[PlayStation])","I like Tomb Raider: The Last Revelation. I typically enjoy third person games like it, and it being on PlayStation is also nice."
"give_opinion(name[Tomb Raider: The Last Revelation], rating[good], player_perspective[third person], platforms[PlayStation])","I had a fair amount of fun playing Tomb Raider: The Last Revelation. I liked the third person perspective, and it's for the PlayStation which is my preferred platform."
