HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.utterance,Approve,Reject
3TLFH2L6Y99TJWM6YPYJ9MT5VBET2I,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:12 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,37U1UTWH9W8UBG9X0J7R7I1GGGQR8E,A1MW021IG07IMF,Submitted,Thu May 09 01:05:00 PDT 2019,Thu May 09 01:07:55 PDT 2019,Tue May 14 01:07:55 PDT 2019,,,,175,100% (940/940),100% (940/940),100% (782/782),<b>Rollcage</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",Player perspective: <b>third person</b>,,,,,,n/a,"I'm not a fan of third person driving/racing games, but the action elements in Rollcage elevated it a little so that I didn't dislike it.",,
3L84EBDQ37NPXT09TMQV8RS3TY9KKP,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:12 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3RANCT1ZVG35T6ZL7PM63VE1VLABUW,A1MW021IG07IMF,Submitted,Wed May 08 23:12:23 PDT 2019,Wed May 08 23:14:28 PDT 2019,Mon May 13 23:14:28 PDT 2019,,,,125,100% (940/940),100% (940/940),100% (782/782),<b>Rollcage</b>,,,Developer: <b>Attention To Detail</b>,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",,,,,,,n/a,"I think that games that driving/racing games that throw in a bunch of action are okay but nothing special. I feel the same way about the developer Attention To Detail, so of course I thought Rollcage was just average in every way possible.",,
3BFF0DJK8XXMOV34S4DP0469SM3ST7,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:46 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:46 PDT 2019,,,3ON104KXQLIY0B3HNARKD5TS3KIW47,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 17:03:16 PDT 2019,Tue Apr 23 17:03:41 PDT 2019,Wed May 08 17:03:41 PDT 2019,,,,25,100% (334/334),100% (334/334),100% (277/277),<b>Rollcage</b>,,,Developer: <b>Attention To Detail</b>,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",,,,,,,,"Rollcage was a decent action racing game, but honestly the lack of attention to detail on the small things really drags it down",,
3AFT28WXLFNHHPV0RBXC2SUZKGKOIP,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:47 PDT 2019,,,3DH6GAKTYZBISDM6N4ZYSYRHGTAYZM,A1ELPYAFO7MANS,Submitted,Mon Apr 29 20:03:48 PDT 2019,Mon Apr 29 20:04:50 PDT 2019,Tue May 14 20:04:50 PDT 2019,,,,62,100% (100/100),100% (100/100),100% (73/73),<b>Rollcage</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",,,Platform: <b>PC</b>,,,,,"I thought Rollcage was decent. It's OK for a PC driving/racing action game, but it's just not spectacular.",,
3AFT28WXLFNHHPV0RBXC2SUZKGKOIP,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:47 PDT 2019,,,3S06PH7KSSQIZ667JX3SNJX4KLQD1S,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:32:06 PDT 2019,Tue Apr 23 20:32:20 PDT 2019,Wed May 08 20:32:20 PDT 2019,,,,14,100% (334/334),100% (334/334),100% (277/277),<b>Rollcage</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",,,Platform: <b>PC</b>,,,,,Rollcage is an all around average action racing experience you can find on the PC.,,
35NNO802AVHZZ4VOQWXZN3UUU6FIN4,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,386PBUZZXGJ8SZA3M37MAW1VNAIJL6,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:33:18 PDT 2019,Tue Apr 23 18:33:36 PDT 2019,Wed May 08 18:33:36 PDT 2019,,,,18,100% (334/334),100% (334/334),100% (277/277),<b>Rollcage</b>,,,Developer: <b>Attention To Detail</b>,,Liking: <b>average</b>,,Player perspective: <b>third person</b>,,,,,,,"Rollcage was an okay third person game, but the lack of attention to detail really sets it back.",,
35NNO802AVHZZ4VOQWXZN3UUU6FIN4,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3OWEPKL08AY5W4CMX7Y4KY0B3G27NN,A1MW021IG07IMF,Submitted,Sat May 04 23:33:58 PDT 2019,Sat May 04 23:35:52 PDT 2019,Sun May 19 23:35:52 PDT 2019,,,,114,100% (404/404),100% (404/404),100% (246/246),<b>Rollcage</b>,,,Developer: <b>Attention To Detail</b>,,Liking: <b>average</b>,,Player perspective: <b>third person</b>,,,,,,,"Rollcage is an okay game. I don't really like games made by Attention To Detail normally, but the third person perspective made it not entirely bad.",,
3TL87MO8CMAP1DQDDBBZ7EDD9JNLFE,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:47 PDT 2019,,,38F5OAUN5OYDM8QBU93RFE3FGKZH7P,A2ITJNPW1LDUN7,Submitted,Fri Apr 26 09:35:16 PDT 2019,Fri Apr 26 09:35:30 PDT 2019,Sat May 11 09:35:30 PDT 2019,,,,14,100% (334/334),100% (334/334),100% (277/277),<b>Rollcage</b>,Year: <b>1999</b>,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,,,"Rollcage was alright, I guess. It was an okay multiplayer experience, but even for 1999 it feels old.",,
3TL87MO8CMAP1DQDDBBZ7EDD9JNLFE,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:47 PDT 2019,,,3X87C8JFV7XCIZ9612OWJJRCU27QSE,A2E72QYM3M25CR,Submitted,Mon Apr 29 11:11:02 PDT 2019,Mon Apr 29 11:14:33 PDT 2019,Tue May 14 11:14:33 PDT 2019,,,,211,100% (8/8),100% (8/8),100% (8/8),<b>Rollcage</b>,Year: <b>1999</b>,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,,,Rollcage was fun to play with other people but it wasn't my favorite game from 1999.,,
3VI0PC2ZAY5E7KKVQXXD52HE9CYXOB,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:12 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,3CCZ6YKWR855KYU984024DRV84K594,A1MW021IG07IMF,Submitted,Thu May 09 01:10:07 PDT 2019,Thu May 09 01:16:53 PDT 2019,Tue May 14 01:16:53 PDT 2019,,,,406,100% (940/940),100% (940/940),100% (782/782),<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,"Genres: <b>strategy, tactical</b>",,,,,,,n/a,"I enjoy a good tactical strategy game, and Pyro Studios knows how to make one, so I found Commandos: Behind Enemy Lines to be pretty fun.",,
3EFNPKWBMS9HO5LY4NOE8LWS3V803C,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:47 PDT 2019,,,3NG53N1RLW59Z3TINR322N11C7QP8N,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 11:14:58 PDT 2019,Tue Apr 23 11:15:54 PDT 2019,Wed May 08 11:15:54 PDT 2019,,,,56,100% (334/334),100% (334/334),100% (277/277),<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,"Genres: <b>strategy, tactical</b>",,,,,,,,"I was a fan of Commandos: Behind Enemy Lines. I really enjoy a good tactical strategy focused game, and Pyro Studios did a good job overall.",,
3SSN80MU8C9VHTZGS55KYL05OOEXKE,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3IFS6Q0HJJ5Z11LNOUJNAH0Q2P4ISA,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:59:49 PDT 2019,Tue Apr 23 19:01:04 PDT 2019,Wed May 08 19:01:04 PDT 2019,,,,75,100% (334/334),100% (334/334),100% (277/277),<b>Commandos: Behind Enemy Lines</b>,,,,,Liking: <b>good</b>,"Genres: <b>strategy, tactical</b>",Player perspective: <b>bird view</b>,,,,,,,"Commando: Behind Enemy LInes was a solid tactical strategy game, I especially enjoy the bird-view.",,
3SSN80MU8C9VHTZGS55KYL05OOEXKE,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3SEPORI8WOLHWVO37YLIPC9AE2GZAN,A1MW021IG07IMF,Submitted,Sat May 04 23:52:36 PDT 2019,Sat May 04 23:53:26 PDT 2019,Sun May 19 23:53:26 PDT 2019,,,,50,100% (404/404),100% (404/404),100% (246/246),<b>Commandos: Behind Enemy Lines</b>,,,,,Liking: <b>good</b>,"Genres: <b>strategy, tactical</b>",Player perspective: <b>bird view</b>,,,,,,,"Commandos: Behind Enemy Lines is a pretty good game. The tactical strategy gameplay is fun, and the bird view perspective makes it easy to play.",,
3DA79LNS59GI4EIP2PCOSWYX1PET3T,3SICSBU6ZZ78LLY4WDQ254SKT8Y0PC,A conversational response with opinion about a video game (# attributes: 4),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 20:13:12 PDT 2019,1,BatchId:3634614;OriginalHitTemplateId:920937336;,3600,432000,Thu May 09 09:13:14 PDT 2019,,,320DUZ38G88S67W2BCA6X4WNUI6GJO,A1MW021IG07IMF,Submitted,Wed May 08 23:45:13 PDT 2019,Wed May 08 23:47:05 PDT 2019,Mon May 13 23:47:05 PDT 2019,,,,112,100% (940/940),100% (940/940),100% (782/782),<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,,Player perspective: <b>bird view</b>,,,,,,n/a,"I think that games with a bird view perspective can be pretty fun if executed well, and fortunately Pyro Studios is a competent developer. That's why I enjoyed playing Commandos: Behind Enemy Lines.",,
3AFT28WXLFNHHPV0RBXC2SUZKGKIOJ,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:47 PDT 2019,,,3QAPZX2QN5ZVP7N9QPFBDVNQI2V205,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 20:27:21 PDT 2019,Tue Apr 23 20:27:36 PDT 2019,Wed May 08 20:27:36 PDT 2019,,,,15,100% (334/334),100% (334/334),100% (277/277),<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,,Player perspective: <b>bird view</b>,,,,,,,Commandos; Behind Enemy LInes is a good came with a bird view that came from the exemplary Pyro Studios.,,
36D1BWBEHNMP61WMPSX7N8YD0K92ME,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:47 PDT 2019,,,3OSWBBLG1FJQP7R0QQOZIS15Q4VDXJ,A1WYMR7MGOCO83,Submitted,Mon Apr 29 19:37:21 PDT 2019,Mon Apr 29 19:40:06 PDT 2019,Tue May 14 19:40:06 PDT 2019,,,,165,100% (9/9),100% (9/9),100% (9/9),<b>Commandos: Behind Enemy Lines</b>,,,,,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,,,,,I liked Commandos: Behind Enemy Lines because you can play it on PC and it has multiplayer support.,,
36D1BWBEHNMP61WMPSX7N8YD0K92ME,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 30 01:02:47 PDT 2019,,,3TOK3KHVJU4NEPCYYMYHZN0GRJ9O75,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 12:58:36 PDT 2019,Tue Apr 23 12:58:50 PDT 2019,Wed May 08 12:58:50 PDT 2019,,,,14,100% (334/334),100% (334/334),100% (277/277),<b>Commandos: Behind Enemy Lines</b>,,,,,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,,,,,I had a lot of fun with Commandos: behind enemy Lines on the PC. the multiplayer especially was a blast,,
3Y7LTZE0YT7YPK47N1X71TPEYFAUZ5,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:47 PDT 2019,,,3ERET4BTVNV82HFCFR4862AD2529KZ,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:36:39 PDT 2019,Tue Apr 23 18:37:18 PDT 2019,Wed May 08 18:37:18 PDT 2019,,,,39,100% (334/334),100% (334/334),100% (277/277),<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,,,Commandos: Behind Enemy LInes is such a good PC game. I really dig it. Good work Pyro Studios.,,
3Y7LTZE0YT7YPK47N1X71TPEYFAUZ5,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 29 01:02:47 PDT 2019,,,3Z4XG4ZF49DE8CV99IDJW0N4F5ZX8I,A2RCYLKY072XXO,Submitted,Sun Apr 28 09:41:11 PDT 2019,Sun Apr 28 09:41:54 PDT 2019,Mon May 13 09:41:54 PDT 2019,,,,43,100% (88/88),100% (88/88),100% (88/88),<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,,,I thought Commandos: Behind Enemy Lines was good. I generally enjoy releases from Pyro Studios on PC.,,
337F8MIIMZY2614241TXIQOYHV404X,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,39O5D9O87UE44HE865M0R6UJZA3C36,A1MW021IG07IMF,Submitted,Sun May 05 00:23:18 PDT 2019,Sun May 05 00:24:06 PDT 2019,Mon May 20 00:24:06 PDT 2019,,,,48,100% (404/404),100% (404/404),100% (246/246),<b>FIFA 12</b>,,,,,Liking: <b>average</b>,"Genres: <b>simulation, sport</b>",,,Platform: <b>Xbox</b>,,,,,"I think FIFA 12 is just okay. I normally really love Xbox games, but I'm not really a big fan of sport simulators.",,
337F8MIIMZY2614241TXIQOYHV404X,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3J88R45B2HKZE4UQVZFUIMIU3IXPXX,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 18:24:44 PDT 2019,Tue Apr 23 18:26:05 PDT 2019,Wed May 08 18:26:05 PDT 2019,,,,81,100% (334/334),100% (334/334),100% (277/277),<b>FIFA 12</b>,,,,,Liking: <b>average</b>,"Genres: <b>simulation, sport</b>",,,Platform: <b>Xbox</b>,,,,,Fifa12 was a decent sports simulation game for the XBox.,,
36QZ6V1589Y1O8ITS93Z50SBB0ASUY,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,31Q0U3WYDQ12IX5XSK06NRN80FY71G,A1MW021IG07IMF,Submitted,Sun May 05 00:05:32 PDT 2019,Sun May 05 00:06:30 PDT 2019,Mon May 20 00:06:30 PDT 2019,,,,58,100% (404/404),100% (404/404),100% (246/246),<b>FIFA 12</b>,,,Developer: <b>EA Canada</b>,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,,,"In my opinion, FIFA 12 is so-so in quality. I like Xbox games usually, but EA Canada is not a particularly good developer unfortunately.",,
36QZ6V1589Y1O8ITS93Z50SBB0ASUY,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,3GNA64GUZFQBCXBVP6BOQ8HKFDE5QV,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 11:25:43 PDT 2019,Tue Apr 23 11:26:48 PDT 2019,Wed May 08 11:26:48 PDT 2019,,,,65,100% (334/334),100% (334/334),100% (277/277),<b>FIFA 12</b>,,,Developer: <b>EA Canada</b>,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,,,"One game I got into recently on my Xbox is FIFA 12. I mean, on the whole it's pretty much par for the course for sports games, and EA Canada made it, so again, par for the course.",,
3XBXDSS888461ZHYD5HLDLDKDOJXLH,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,337RC3OW06OHJUAX3SL5DKCPIWBVLN,A2ITJNPW1LDUN7,Submitted,Tue Apr 23 12:59:38 PDT 2019,Tue Apr 23 13:00:06 PDT 2019,Wed May 08 13:00:06 PDT 2019,,,,28,100% (334/334),100% (334/334),100% (277/277),<b>FIFA 12</b>,,,,,Liking: <b>average</b>,"Genres: <b>simulation, sport</b>",Player perspective: <b>side view</b>,,,,,,,"Fifa 12 is an okay game. i'm not one for simulation sports games, so take this with a grain of salt, but this side-view game didn't impress me much.",,
3XBXDSS888461ZHYD5HLDLDKDOJXLH,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 01:02:51 PDT 2019,,,33OOO72IVI793YC2LKSR9JYHT9ETC2,A1MW021IG07IMF,Submitted,Sat May 04 22:59:51 PDT 2019,Sat May 04 23:02:26 PDT 2019,Sun May 19 23:02:26 PDT 2019,,,,155,100% (404/404),100% (404/404),100% (246/246),<b>FIFA 12</b>,,,,,Liking: <b>average</b>,"Genres: <b>simulation, sport</b>",Player perspective: <b>side view</b>,,,,,,,"I think FIFA 12 is an average game. I normally quite enjoy the side view perspective in games, but I'm not a huge fan of sport simulators.",,
3HA5ODM5KAD11N7TXZD41MUUP7JSVN,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sat Apr 27 01:02:47 PDT 2019,,,3ON104KXQLIY0B3HNARKD5TS3JSW4F,A30L6SDLOKQJJO,Submitted,Tue Apr 23 13:57:38 PDT 2019,Tue Apr 23 13:59:38 PDT 2019,Wed May 08 13:59:38 PDT 2019,,,,120,100% (32/32),100% (32/32),100% (14/14),<b>FIFA 12</b>,Year: <b>2011</b>,,,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,,,"FIFA 12, ironically released in 2011, is only okay compared to the other Soccer Xbox games.",,
3HA5ODM5KAD11N7TXZD41MUUP7JSVN,3UFCYGUHNQQ9Y9JIE01KLQPUQ4PTNG,Write a conversational response about a video game based on its given attributes and context (type: give opinion; attributes: 4),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 01:02:47 PDT 2019,2,BatchId:3617195;OriginalHitTemplateId:920937336;,3600,1296000,Sat Apr 27 01:02:47 PDT 2019,,,3RXPCZQMQQXLBQGYLN40T401YYMG1S,A2ITJNPW1LDUN7,Submitted,Fri Apr 26 09:34:18 PDT 2019,Fri Apr 26 09:34:30 PDT 2019,Sat May 11 09:34:30 PDT 2019,,,,12,100% (334/334),100% (334/334),100% (277/277),<b>FIFA 12</b>,Year: <b>2011</b>,,,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,,,"I wasn't that into FIFA 12. Xbox had a weak year in 2011, in my opinion.",,
